document_id,english author,certain authorship,english work title,tlg_genre,genre_first,genre_second,genre_third,group,greek work title,latin work title,geography,ethnicity,year,gender,komplet_fragment,id_nummer,sort_id,kommentar,Greek,Latin,tlg_author_id,tlg_work_id,skal_fjernes,has_tlg_id,has_comment_in_name,graph
first1k_tlg0627.tlg040.1st1K-grc1,Hippocrates,FALSE,Anatomy,Medica,Prose,Treaty,Medicine,,Περὶ ἀνατοµῆς ,De anatome,Greece,,390 BC,M,K,1079.0,1079,,TRUE,FALSE,tlg0627,tlg040,False,TRUE,FALSE,
perseus_tlg0007.tlg046.perseus-grc2,Plutarch,TRUE,Comparison of Agesilaus and Pompey,Biographa,Prose,Biography ,Syncrisis,Important Biographies,Ἀγησιλάου καὶ Πομπηΐου σύγκρισις,Comparatio Agesilai et Pompeii,"Delphi, Greece",Greek,100 AD,M,K,108.0,108,,TRUE,FALSE,tlg0007,tlg046,False,TRUE,FALSE,
first1k_tlg0627.tlg045.1st1K-grc1,Hippocrates,FALSE,Heart,Medica,Prose,Treaty,Medicine,,Περὶ καρδίης,De corde,Greece,,390 BC,M,K,1080.0,1080,,TRUE,FALSE,tlg0627,tlg045,False,TRUE,FALSE,
first1k_tlg2034.tlg006.opp-grc1,Porphyry,TRUE,Introduction to Philosophy,"Commentarius, Philosophica",Prose,Catena / Commentary,Philosophy ,,Εἰσαγωγή,Isagoge sive quinque voces,"Tyre, Syria",,290 AD,M,,1081.0,1081,,TRUE,FALSE,tlg2034,tlg006,False,TRUE,FALSE,
first1k_tlg0639.tlg001.1st1K-grc1,Menecrates of Syracuse,TRUE,Letter to Phillip,Epistolographa,Prose,Letter,,,Μενεκράτης Ζεὺς Φιλίππῳ χαίρειν,Epistula,Macedonia,,345 BC,M,,1082.0,1082,,TRUE,FALSE,tlg0639,tlg001,False,TRUE,FALSE,
first1k_tlg0093.tlg010x09.1st1K-grc1,Theophrastus,FALSE,Fragmenta varia (frr. 13-190) (TLG = 010),"Naturalis Historia, Philosophica",Prose,Treaty,Philosophy ,,,Fragmenta,Athens,,310 BC,M,,1083.0,1083,,TRUE,FALSE,tlg0093,tlg010,False,TRUE,TRUE,
first1k_tlg0552.tlg010.1st1K-grc1,Archimedes,TRUE,The Method of Mechanical Theorems,Mathematica,Prose,Treaty,Mathematics,,Περὶ τῶν μηχανικῶν θεωρημάτων πρὸς Ἐρατοσθένην ἔφοδος,Ad Eratosthenem methodus,Syracuse,,220 BC,M,K,1084.0,1084,,TRUE,FALSE,tlg0552,tlg010,False,TRUE,FALSE,
first1k_tlg4016.tlg003.opp-grc2,Ammonius Hermiae,FALSE,On Aristotle's On Interpretation,"Commentarius, Philosophica",Prose,Treaty,Philosophy,,Ὑπόμνημα εἰς το περὶ ἑρμηνείας,In Aristotelis librum De interpretatione commentarius,Alexandria,,450 AD,M,K,1085.0,1085,,TRUE,FALSE,tlg4016,tlg003,False,TRUE,FALSE,
first1k_tlg2200.tlg00530.opp-grc1,Libanius,TRUE,Speech of an Envious Man Denouncing Himself,Rhetorica,Prose,Speech,,,Φθονερὸς τοῦ γείτονος αὐτοῦ πλουτήσαντος ἐξαίφνης ἑαυτὸν προσαγγέλλει,Declamatio 30,Antioch,,365 AD,M,K,1086.0,1086,,TRUE,FALSE,tlg2200,tlg00530,False,TRUE,FALSE,
first1k_tlg1617.tlg001.1st1K-grc1,Polemon of Laodicea,TRUE,Declamations ,Rhetorica,Prose,Speech,Several speeches,,Αἱ μελέται,Declamationes,"Bosporan, Pontus",,90 AD,M,K,1087.0,1087,,TRUE,FALSE,tlg1617,tlg001,False,TRUE,FALSE,
first1k_tlg0062.tlg044.1st1K-grc1,Lucian of Samosata,,Toxaris vel amicitia,,,,,,,,,,,M,,1088.0,1088,,TRUE,FALSE,tlg0062,tlg044,True,TRUE,FALSE,
first1k_tlg0610.perseus002.perseus-grc1,Alcidamas,TRUE,On Sophists,Rhetorica,Prose,Rhetoric,,,Περὶ τῶν τοὺς γραπτοὺς λόγους γραφόντων ἢ περὶ σοφιστῶν,Peri sophiston,Athens,Greek,350 BC,M,F,1089.0,1089,,TRUE,FALSE,,,False,FALSE,FALSE,
perseus_tlg0014.tlg014.perseus-grc2,Demosthenes,TRUE,On the Navy-Boards,Oratio,Prose,Speech,,,Περὶ τῶν συμμοριῶν,,Athens,,340 BC,M,K,109.0,109,,TRUE,FALSE,tlg0014,tlg014,False,TRUE,FALSE,
first1k_tlg0062.tlg023.1st1K-grc1,Lucian of Samosata,,Charon sive contemplantes,,,,,,,,,,,M,,1090.0,1090,,TRUE,FALSE,tlg0062,tlg023,True,TRUE,FALSE,
first1k_tlg2200.tlg00439.opp-grc1,Libanius,TRUE,Consolatory to Antiochus,Oratio,Prose,Speech,,,Ἀντιόχῳ παραμυθητικός ,Oratio 39,Antioch,,365 AD,M,K,1091.0,1091,,TRUE,FALSE,tlg2200,tlg00439,False,TRUE,FALSE,
first1k_tlg0018.tlg001.opp-grc1,Philo of Alexandria,TRUE,On the Creation of the World,"Exegetica, Philosophica, Theologica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περῖ τῆς κατὰ μωϋσέα κοσμοποιΐας,De opificio mundi,Alexandria,Jewish,35 AD,M,,1092.0,1092,,TRUE,FALSE,tlg0018,tlg001,False,TRUE,FALSE,
first1k_tlg0732.tlg006.opp-grc1,Alexander of Aphrodisias,TRUE,In Aristotelis Topicorum libros octo commentaria,"Commentarius, Philosophica",Prose,Catena / Commentary ,Philosophy,,Εἰς τὸ πρῶτον τῆς Tοπικῆς Ἀριστοτέλους πραγματείας,In Aristotelis Topicorum libros octo commentaria,Athens,Greek,200 AD,M,K,1093.0,1093,,TRUE,FALSE,tlg0732,tlg006,False,TRUE,FALSE,
first1k_tlg0084.tlg001.1st1K-grc1,Dionysius Periegetes,TRUE,Description of the Known World,"Hexametrica, Periegesis",Prose,Treaty,Geography,,Οἰκουμένης περιήγησις,Orbis descriptio,Alexandria,,120 AD,M,K,1094.0,1094,,TRUE,FALSE,tlg0084,tlg001,False,TRUE,FALSE,
first1k_tlg0732.tlg004.opp-grc1,Alexander of Aphrodisias,TRUE,In Aristotelis Metaphysica commentaria,"Commentarius, Philosophica",Prose,Catena / Commentary ,Philosophy,,Ὑπόμνημα εἰς τὸ μεῖζον Α τῶν μετὰ τὰ φυσικὰ Ἀριστοτέλους,In Aristotelis Metaphysica commentaria,Athens,Greek,200 AD,M,K,1095.0,1095,,TRUE,FALSE,tlg0732,tlg004,False,TRUE,FALSE,
first1k_tlg0732.tlgX01.opp-grc1,Alexander of Aphrodisias,FALSE,In Aristotelis Sophisticos elenchos commentarius,"Commentarius, Philosophica",Prose,Catena / Commentary ,Philosophy,,,In Aristotelis Sophisticos elenchos commentarius,Athens,Greek,200 AD,M,K,1096.0,1096,,TRUE,FALSE,,,False,FALSE,FALSE,
first1k_tlg1487.tlg001.1st1K-grc1,Maximus of Ephesus,TRUE,On Initiatives,"Astrologica, Hexametrica",Prose,Treaty,Astrology ,,Περὶ καταρχῶν,Carminum de actionum auspiciis reliquiae,Rome,,363 AD,M,K,1097.0,1097,,TRUE,FALSE,tlg1487,tlg001,False,TRUE,FALSE,
first1k_tlg0593.1st1K002.1st1K-grc1,Gorgias,TRUE,Defense of Palamedes,"Encomiastica, Philosophica, Rhetorica",Prose,Treaty,,,Ὑπέρ Παλαμήδους ἀπολογία,,Athens,,400 BC,M,F,1098.0,1098,,TRUE,FALSE,,,False,FALSE,FALSE,
first1k_tlg0086.tlg037.1st1K-grc1,Aristotle,TRUE,On Respiration,"Naturalis Historia, Philosophica",Prose,Treaty,Biology,,Περὶ αναπνοής,De respiratione,Athens,,330 BC,M,K,1099.0,1099,,TRUE,FALSE,tlg0086,tlg037,False,TRUE,FALSE,
perseus_tlg0014.tlg033.perseus-grc2,Demosthenes,TRUE,Unknown Pleader against Apaturius,Oratio,Prose,Speech,,,Πρὸς Ἀπατούριον παραγραφή,Contra Apatourium,Athens,,340 BC,M,K,11.0,11,,TRUE,FALSE,tlg0014,tlg033,False,TRUE,FALSE,
perseus_tlg0006.tlg012.perseus-grc2,Euripides,TRUE,Elektra,Tragica,Poetry,Tragedy,Lyric,Tragedies,Ἠλέκτρα,Electra,Athens,Greek,420 BC,M,K,110.0,110,,TRUE,FALSE,tlg0006,tlg012,False,TRUE,FALSE,
first1k_tlg2200.tlg00524.opp-grc1,Libanius,TRUE,Defense of Archidamus,Rhetorica,Prose,Speech,,,Μελετῶμεν τὸν Ἀρχίδαμον,Declamatio 24,Antioch,,365 AD,M,K,1100.0,1100,,TRUE,FALSE,tlg2200,tlg00524,False,TRUE,FALSE,
first1k_tlg1799.tlg007.First1K-grc1,Euclid,TRUE,Data,Mathematica,Prose,Treaty,Geometry,,Δεδομένα,Data,Alexandria,,300 BC,M,K,1101.0,1101,,TRUE,FALSE,tlg1799,tlg007,False,TRUE,FALSE,
first1k_tlg0085.tlg001.opp-grc3,Aeschylus,TRUE,Ἱκέτιδες (Suppliant Maidens),,,,,,,,,,,M,,1102.0,1102,,TRUE,FALSE,tlg0085,tlg001,True,TRUE,TRUE,
first1k_tlg0062.tlg027.1st1K-grc1,Lucian of Samosata,,De sacrificiis,,,,,,,,,,,M,,1103.0,1103,,TRUE,FALSE,tlg0062,tlg027,True,TRUE,FALSE,
first1k_tlg0527.tlg044.1st1K-grc1,Zephaniah,FALSE,Zephaniah,"Prophetia, Religiosa",Prose,Oracle,Theology ,LXX Propheteia,Σοφονίας,Sophonias,Israel,Jewish,600 BC,M,K,1104.0,1104,,TRUE,FALSE,tlg0527,tlg044,False,TRUE,FALSE,
first1k_tlg3135.tlg004.opp-grc1,Joannes Zonaras,FALSE,Argumenta,,Prose,,,,,,Constantinople,,1120 AD,M,,1105.0,1105,,TRUE,FALSE,tlg3135,tlg004,False,TRUE,FALSE,
first1k_tlg2200.tlg00529.opp-grc1,Libanius,TRUE,Complaint of a Parasite about His Philosophizing Patron,Rhetorica,Prose,Speech,,,Παράσιτος τοῦ τρέφοντος αὐτὸν φιλοσοφήσαντος ἑαυτὸν προσαγγέλλει,Declamatio 29,Antioch,,365 AD,M,K,1106.0,1106,,TRUE,FALSE,tlg2200,tlg00529,False,TRUE,FALSE,
first1k_tlg0018.tlg012.opp-grc1,Philo of Alexandria,TRUE,On Sobriety,"Exegetica, Philosophica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ ὦν νήψας ὁ Νῶε εὔχεται καὶ καταρᾶται,De sobrietate,Alexandria,Jewish,35 AD,M,,1107.0,1107,,TRUE,FALSE,tlg0018,tlg012,False,TRUE,FALSE,
first1k_tlg1805.tlg003.1st1K-grc1,Proclus,FALSE,Vita Proculea (e Chrestomathia),Biographa,Prose,Biography ,,,"Ὁμήρου χρόνοι, βίος, χαρακτήρ, ἀναγραφὴ ποιημάτων",Vita Proculea (e Chrestomathia),,,,M,,1108.0,1108,,TRUE,FALSE,tlg1805,tlg003,False,TRUE,TRUE,
first1k_tlg2050.tlg001.opp-grc1,Eunapius,TRUE,Lives of Philosophers and Sophists,Biographa,Prose,Biography ,,,Βίοι φιλοσόφων καὶ σοφιστῶν,Vitae sophistarum,Sardinia,,400 AD,M,K,1109.0,1109,,TRUE,FALSE,tlg2050,tlg001,False,TRUE,FALSE,
perseus_tlg0526.tlg003.perseus-grc1,Flavius Josephus,TRUE,Against Apion,Apologetica,Prose,Polemic,Contra,,Περὶ ἀρχαιότητος Ἰουδαίων,Contra Apionem,Rome,,97 AD,M,K,111.0,111,,TRUE,FALSE,tlg0526,tlg003,False,TRUE,FALSE,
first1k_tlg0627.tlg051.1st1K-grc1,Hippocrates,FALSE,Precepts,Medica,Prose,Treaty,Medicine,,Παραγγελίαι,Praeceptiones,Greece,,390 BC,M,,1110.0,1110,,TRUE,FALSE,tlg0627,tlg051,False,TRUE,FALSE,
first1k_tlg0057.tlg084.1st1K-grc1,Galen,TRUE,The Substance of the Natural Capacities,"Medica, Philosophica",Prose,Treaty,Medicine,,Περὶ οὐσίας τῶν φυσικῶν δυνάμεων,De substantia facultatum naturalium fragmentum,Rome,,180 AD,M,,1111.0,1111,,TRUE,FALSE,tlg0057,tlg084,False,TRUE,FALSE,
first1k_tlg0057.tlg038.1st1K-grc1,Galen,TRUE,On Good and Bad Humours,Medica,Prose,Treaty,Medicine,,Περὶ εὐχυμίας καὶ κακοχυμίας τροφῶν,De rebus boni malique suci,Rome,,180 AD,M,,1112.0,1112,,TRUE,FALSE,tlg0057,tlg038,False,TRUE,FALSE,
first1k_tlg1805.tlg001.1st1K-grc1,Herodotus,FALSE,Vita Herodotea,Biographa,Prose,Biography ,,,,Vita Herodotea,,,,M,,1113.0,1113,,TRUE,FALSE,tlg1805,tlg001,False,TRUE,FALSE,
first1k_tlg4102.tlg042.opp-grc1,Various (Catena),FALSE,Commentary on the Second Epistle of Peter,Catena,Prose,Catena / Commentary,Theology,,Πέτρου ἐπιστολὴ Β. Ὑπόθεσις ,Catena in Epistulam Petri II,,,450 AD,M,K,1114.0,1114,,TRUE,FALSE,tlg4102,tlg042,False,TRUE,TRUE,
first1k_tlg2035.tlg002.1st1K-grc1,Athanasius of Alexandria,TRUE,On The Incarnation ,Theologica,Prose,Treaty,Theology,,Λόγος περὶ τῆς ἐνανθρωπήσεως τοῦ λόγου καὶ τῆς διὰ σώματος πρὸς ἡμας ἐπιφανείας αυτοῦ,De Incarnatione Verbi,Alexandria,,350 AD,M,K,1115.0,1115,,TRUE,FALSE,tlg2035,tlg002,False,TRUE,FALSE,
first1k_tlg0592.tlg005.1st1K-grc1,Hermogenes of Tarsus,TRUE,On the method of forcefulness,Rhetorica,Prose,Treaty,Rhetoric,,Περὶ μεθόδου δεινότητος,,Tarsus,,160 AD,M,K,1116.0,1116,,TRUE,FALSE,tlg0592,tlg005,False,TRUE,FALSE,
first1k_tlg0527.tlg055.1st1K-grc1,Daniel,FALSE,Susanna (Theodotion's transmission),"Apocalypsis, Narratio Ficta, Religiosa",Prose,Narrative,Theology,Jewish Novels,Σουσάννα,Susanna,Israel,Jewish,200 BC,M,K,1117.0,1117,,TRUE,FALSE,tlg0527,tlg055,False,TRUE,TRUE,
first1k_tlg1129.tlg001.1st1K-grc1,Anonymous,FALSE,De barbarismo et soloecismo ,"Rhetorica, Grammatica",Prose,Treaty,"Rhetoric, grammar",,Περὶ βαρβαρισμοῦ καὶ σολοικισμοῦ,De barbarismo et soloecismo,"Alexandria, Rome",,175 AD,M,,1118.0,1118,,TRUE,FALSE,tlg1129,tlg001,False,TRUE,FALSE,
first1k_tlg0057.tlg074.1st1K-grc1,Galen,TRUE,Advice to an Epileptic Boy,Medica,Prose,Treaty,Medicine,,Τῷ ἐπιληπτικῷ παιδὶ ὑποθήκη,Pro puero epileptico consilium,Rome,,180 AD,M,,1119.0,1119,,TRUE,FALSE,tlg0057,tlg074,False,TRUE,FALSE,
perseus_tlg0006.tlg013.perseus-grc2,Euripides,TRUE,Iphigenia in Tauris,Tragica,Poetry,Tragedy,Lyric,Tragedies,Ἰφιγένεια ἡ ἐν Ταύροις,Iphigenia Taurica,Athens,Greek,414 BC,M,K,112.0,112,,TRUE,FALSE,tlg0006,tlg013,False,TRUE,FALSE,
first1k_tlg0643.tlg002.1st1K-grc1,Anonymous Londinensis,FALSE,On Medicine - Fragmenta,"Medica, Philosophica",Prose,Treaty,Medicine,,,Fragmenta,Greece,,50 AD,M,F,1120.0,1120,,TRUE,FALSE,tlg0643,tlg002,False,TRUE,FALSE,
first1k_tlg0081.tlg006.1st1K-grc1,Dionysius of Halicarnassus,TRUE,On the Style of Demosthenes,Rhetorica,Prose,Treaty,,,Περὶ λεκτικῆς Δημοσθένους δεινότητος,De Demosthenis dictione,Rome,,15 BC,M,K,1121.0,1121,,TRUE,FALSE,tlg0081,tlg006,False,TRUE,FALSE,
first1k_tlg0565.tlg004.1st1K-grc1,Soranus,FALSE,Life of Hippocrates,Biographa,Prose,Treaty / Essay,Medicine,Important Biographies,Ἱπποκράτους γένος και βίος,Vita Hippocratis ,Alexandria/Rome,Greek,110 AD,M,,1122.0,1122,,TRUE,FALSE,tlg0565,tlg004,False,TRUE,FALSE,
first1k_tlg0559.tlg002.1st1K-grc1,Heron of Alexandria,TRUE,Automata,Mechanica,Prose,Treaty,Engine,,Περὶ αὐτοματοποιητικῆς,De automatis,Alexandria,,50 AD,M,K,1123.0,1123,,TRUE,FALSE,tlg0559,tlg002,False,TRUE,FALSE,
first1k_tlg2039.tlg003.1st1K-grc1,Diophantus,FALSE,Fragmentum Sp e cod Paris suppl gr 387 fol 181r,Mathematica,Prose,Treaty,Mathematics ,,Ἐκ τῆς ἀριθμητικῆς,Fragmentum Sp e cod Paris suppl gr 387 fol 181r,Alexandria,,250 AD,M,F,1124.0,1124,,TRUE,FALSE,tlg2039,tlg003,False,TRUE,FALSE,
first1k_stoa0033a.tlg043.1st1K-grc1,Aristotle,FALSE,De spiritu (dubblet entry no. 253),,,,,,,,,,,M,,1125.0,1125,,TRUE,FALSE,,,True,FALSE,TRUE,
first1k_tlg0057.tlg031.1st1K-grc1,Galen,TRUE,On the use of the pulse,Medica,Prose,Treaty,Medicine,,Περὶ χρείας σφυγμῶν,De usu pulsuum,Rome,,180 AD,M,,1126.0,1126,,TRUE,FALSE,tlg0057,tlg031,False,TRUE,FALSE,
first1k_tlg4102.tlg006.opp-grc1,Various (Catena),FALSE,Supplementum et varietas lectionis ad Catenam in Evangelium sancti Lucae,Catena,Prose,Catena / Commentary,Theology,,Ἑρμηνεία Διαφόρων εἰς τὸ κατὰ Λουκᾶν Ἅγιον Εὐαγγέλιον,Supplementum et varietas lectionis ad Catenam in Evangelium sancti Lucae,,,450 AD,M,K,1127.0,1127,,TRUE,FALSE,tlg4102,tlg006,False,TRUE,TRUE,
first1k_tlg1799.tlg009.1st1K-grc1,Euclid,TRUE,Optics,Mathematica,Prose,Treaty,Mathematics ,,Ὀπτικά,Optica,Alexandria,,300 BC,M,K,1128.0,1128,,TRUE,FALSE,tlg1799,tlg009,False,TRUE,FALSE,
first1k_tlg0580.tlg001.1st1K-grc1,Anonymous,FALSE,The marvelous waters,Paradoxographa,Prose,Treaty,Geography about water,,,Mirabilia de aquis,,,150 AD,M,,1129.0,1129,,TRUE,FALSE,tlg0580,tlg001,False,TRUE,FALSE,
perseus_tlg0031.tlg023.perseus-grc2,John,FALSE,1 John,"Epistolographa, Religiosa",Prose,Letter,Theology,NT Epistolography,Ἰωάννου Α,Epistula Ioannis I,Ephesus,Jewish,95 AD,M,K,113.0,113,,TRUE,FALSE,tlg0031,tlg023,True,TRUE,FALSE,
first1k_tlg0632.tlg002.1st1K-grc1,Pythagoras,FALSE,Letters,Epistolographa,Prose,Letter,,,,Fragmenta,Greece,,505 BC,M,,1130.0,1130,,TRUE,FALSE,tlg0632,tlg002,False,TRUE,FALSE,
first1k_tlg0645.tlg003.perseus-grc2,Justin Martyr,TRUE,Dialogue with Trypho,"Apologetica, Dialogus",Prose,Dialogue,,,Πρὸς Τρύφωνα Ἰουδαῖον Διάλογος,Dialogus cum Tryphone,Rome,,158 AD,M,K,1131.0,1131,,TRUE,FALSE,tlg0645,tlg003,False,TRUE,FALSE,
first1k_tlg1205.tlg002.perseus-grc2,Athenagoras,,De resurrectione,,,,,,,,,,,M,,1132.0,1132,,TRUE,FALSE,tlg1205,tlg002,True,TRUE,FALSE,
first1k_tlg0527.tlg043.1st1K-grc1,Habakkuk,FALSE,Habakkuk,"Prophetia, Religiosa",Prose,Oracle,Theology ,LXX Propheteia,Ἀμβακούμ,Habacuc,Israel,Jewish,600 BC,M,K,1133.0,1133,,TRUE,FALSE,tlg0527,tlg043,False,TRUE,FALSE,
first1k_tlg0086.tlg015.1st1K-grc1,Aristotle,TRUE,Progression of Animals,Naturalis Historia,Prose,Treaty,Biology,,Περὶ πορείας ζῴων,De incessu animalium ,Athens,,330 BC,M,K,1134.0,1134,,TRUE,FALSE,tlg0086,tlg015,False,TRUE,FALSE,
first1k_tlg1216.tlg001.opp-grc1,Barnabas,,Βαρνάβα ἐπιστολή,,,,,,,,,,,M,,1135.0,1135,,TRUE,FALSE,tlg1216,tlg001,True,TRUE,FALSE,
first1k_tlg2042.tlg016.opp-grc1,Origen,TRUE,Homilies on Luke,"Ecxegetica, Homiletica",Prose,Sermon,Theology ,,,Homiliae In Lucam,"Caesarea, Israel",,240 AD,M,,1136.0,1136,,TRUE,FALSE,tlg2042,tlg016,False,TRUE,FALSE,
first1k_tlg1701.tlg001.1st1K-grc1,Anonymous,FALSE,The Testament of Abraham Recension A,"Hagiographa, Pseudepigrapha",Prose,Testament,Theology ,Jewish Pseudepigrapha,Διαθήκη του Αβραάμ,Testamentum Abrahae (recensio A),,Jewish,50 AD,M,,1137.0,1137,,TRUE,FALSE,tlg1701,tlg001,False,TRUE,FALSE,
first1k_tlg2200.tlg00536.opp-grc1,Libanius,TRUE,Declamatio 36,Rhetorica,Prose,Speech,,,Ῥήτορος ἀπολογία,Declamatio 36,Antioch,,365 AD,M,K,1138.0,1138,,TRUE,FALSE,tlg2200,tlg00536,False,TRUE,FALSE,
first1k_tlg0550.tlg001.1st1K-grc1,Apollonius of Perga,TRUE,Conic,Mathematica,Prose,Treaty,Mathematics ,,Κωνικά,Conica,Pergamon,,200 BC,M,F,1139.0,1139,,TRUE,FALSE,tlg0550,tlg001,False,TRUE,FALSE,
perseus_tlg0551.tlg008.perseus-grc2,Appian,TRUE,The Hannibalic Book,Historica,Prose,Historiography,,Greek Historiographies,Ἀννιβαϊκή,Annibaica,Rome,Greek,160 AD,M,F,114.0,114,,TRUE,FALSE,tlg0551,tlg008,False,TRUE,FALSE,
first1k_tlg2200.tlg00447.opp-grc1,Libanius,TRUE,On the Protection Systems,Oratio,Prose,Speech,,,Περὶ τῶν προτασιῶν ,Oratio 47,Antioch,,365 AD,M,K,1140.0,1140,,TRUE,FALSE,tlg2200,tlg00447,False,TRUE,FALSE,
first1k_tlg4102.tlg044.opp-grc1,Various (Catena),FALSE,Commentary on the Second Epistle of John,Catena,Prose,Catena / Commentary,Theology,,Ἱωάννου ἐπιστολὴ Β. Ὑπόθεσις,Catena in Epistulam Joannis II,,,450 AD,M,K,1141.0,1141,,TRUE,FALSE,tlg4102,tlg044,False,TRUE,TRUE,
first1k_tlg1699.tlg001.1st1K-grc1,Teles of Megara,FALSE,On Seming and Being,Philosophica,Prose,Essay / Treaty,Philosophy ,,Περὶ τοῦ δοκεῖν καὶ τοῦ εἶναι,,,,235 BC,M,,1142.0,1142,,TRUE,FALSE,tlg1699,tlg001,False,TRUE,FALSE,
first1k_tlg4021.tlg002.opp-grc1,David the Invincible,FALSE,Commentary on Porphyry's Isagoge,"Commentarius, Philosophica",Prose,Treaty,Philosophy ,,Προλεγόμενα σὺν θεῷ τῆς Πορφυρίου Εἰσαγωγῆς,In Porphyrii isagogen commentarium,Alexandria,,550 AD,M,,1143.0,1143,,TRUE,FALSE,tlg4021,tlg002,False,TRUE,FALSE,
first1k_tlg2959.tlg001.opp-grc1,Methodius of Olympus,TRUE,"Symposium, or on Virginity","Dialogus, Theologica",Prose,Essay / Treaty,Theology ,,Συμπόσιον ἢ Περὶ ἀγνείας,Symposium sive Convivium decem virginum,Asia Minor,,290 AD,M,,1144.0,1144,,TRUE,FALSE,tlg2959,tlg001,False,TRUE,FALSE,
first1k_tlg0565.tlg002.1st1K-grc1,Soranus,TRUE,On Signs of Fractures,Medica,Prose,Treaty / Essay,Medicine,,"Περί σημείων καταγμάτων
",De signis fracturarum,Alexandria/Rome,,110 AD,M,,1145.0,1145,,TRUE,FALSE,tlg0565,tlg002,False,TRUE,FALSE,
first1k_tlg0057.tlg092.1st1K-grc1,Galen,TRUE,Commentary on Hippocrates' Aphorisms,"Commentarius, Medica",Prose,Catena / Commentary,Medicine,,Εἰς τοὺς Ἱπποκράτους Ἀφορισμοὺς ὑπομνήματα,In Hippocratis Aphorismos,Rome,,180 AD,M,,1146.0,1146,,TRUE,FALSE,tlg0057,tlg092,False,TRUE,FALSE,
first1k_tlg2042.tlg012.opp-grc1,Origen,FALSE,Fragmentum in Lamentationes (In Catenis) de Octateucho,"Catena, Exegetica",Prose,Catena / Commentary,Theology ,,,Fragmentum in Lamentationes (In Catenis de Octateucho),"Caesarea, Israel",,240 AD,M,F,1147.0,1147,,TRUE,FALSE,tlg2042,tlg012,False,TRUE,TRUE,
first1k_tlg0057.tlg069.1st1K-grc1,Galen,TRUE,Of Bloodletting in opposition to Erasistratus,Medica,Prose,Treaty,Medicine,,Περὶ φλεβοτομίας πρὸς Ἐρασίστρατείνους τοὺς ἐν Ῥώμῃ,De venae sectione adversus Erasistrateos Romae degentes,Rome,,180 AD,M,,1148.0,1148,,TRUE,FALSE,tlg0057,tlg069,False,TRUE,FALSE,
first1k_tlg0527.tlg057.1st1K-grc1,Daniel,FALSE,Daniel (Theodotion's transmission),"Apocalypsis, Narratio Ficta, Religiosa",Prose,Narrative/Novel,Theology,Jewish Novels,Δανιήλ,Daniel,Israel,Jewish,100 BC,M,K,1149.0,1149,,TRUE,FALSE,tlg0527,tlg057,False,TRUE,TRUE,
perseus_tlg0033.tlg001.perseus-grc2,Pindar,TRUE,Olympian Odes,"Encomia, Lyrica",Poetry,Lyric,"Ode, Several...?",,Ὀλυμπιονῖκαι,Olympia,Athens,,440 BC,M,,115.0,115,,TRUE,FALSE,tlg0033,tlg001,False,TRUE,FALSE,
first1k_tlg2200.tlg00537.opp-grc1,Libanius,TRUE,Defence of a Strong and Rich Young Man,Rhetorica,Prose,Speech,,,Μελετῶμεν τὸν φεύγοντα,Declamatio 37,Antioch,,365 AD,M,K,1150.0,1150,,TRUE,FALSE,tlg2200,tlg00537,False,TRUE,FALSE,
first1k_tlg2200.tlg00532.opp-grc1,Libanius,TRUE,Complaint of a Miser in Love with a Courtesan,Rhetorica,Prose,Speech,,,Φιλάργυρος ἐρασθεὶς ἑταίρας καὶ μισθὸν ἀπαιτούμενος ἑαυτὸν προσαγγέλλει,Declamatio 32,Antioch,,365 AD,M,K,1151.0,1151,,TRUE,FALSE,tlg2200,tlg00532,False,TRUE,FALSE,
first1k_tlg0057.tlg029.1st1K-grc1,Galen,TRUE,The Passions of the Soul,Medica,Prose,Treaty,Medicine,,Περὶ διαγνώσεως καὶ θεραπείας τῶν ἐν τῇ ἑκάστου ψυχῇ ἀμαρτημάτων,De animi cuiuslibet peccatorum dignotione et curatione,Rome,,180 AD,M,,1152.0,1152,,TRUE,FALSE,tlg0057,tlg029,False,TRUE,FALSE,
first1k_tlg0732.tlg013.1st1K-grc1,Alexander of Aphrodisias,FALSE,Ethical Problems,Philosophica,Prose,Treaty,Philosophy,,Ἠθικὰ προβλήματα,,Athens,Greek,200 AD,M,K,1153.0,1153,,TRUE,FALSE,tlg0732,tlg013,False,TRUE,FALSE,
first1k_tlg0086.tlg030.1st1K-grc1,Aristotle,TRUE,Parts of Animals,"Naturalis Historia, Philosophica",Prose,Treaty,Biology,,Περὶ ζῴων μορίων,De partibus animalium,Athens,,330 BC,M,K,1154.0,1154,,TRUE,FALSE,tlg0086,tlg030,False,TRUE,FALSE,
first1k_tlg0062.tlg024.1st1K-grc1,Lucian of Samosata,,Vitarum auctio,,,,,,,,,,,M,,1155.0,1155,,TRUE,FALSE,tlg0062,tlg024,True,TRUE,FALSE,
first1k_tlg2042.tlg058.1st1K-grc1,Origen,FALSE,Selecta in Psalmos ,Exegetica,Prose,,Theology ,,Εἰς Ψαλμούς,Selecta in Psalmos (Dub),"Caesarea, Israel",,240 AD,M,K,1156.0,1156,,TRUE,FALSE,tlg2042,tlg058,False,TRUE,FALSE,
